Zone,Sub-Registrar-Office,Village,Street Name,Land Classification,Year,Price
Madurai,Madurai South Joint I,VILLAPURAM STREET,MARIAPPA PILLAI STREET,Residential Class II Type - II,2024,700
Madurai,Madurai South Joint I,VILLAPURAM STREET,MELA PUDU STREET,Residential Class II Type - I,2012,500
Madurai,Madurai South Joint I,VILLAPURAM STREET,MELA PUDU STREET,Residential Class II Type - I,2013,500
Madurai,Madurai South Joint I,VILLAPURAM STREET,MELA PUDU STREET,Residential Class II Type - I,2014,500
Madurai,Madurai South Joint I,VILLAPURAM STREET,MELA PUDU STREET,Residential Class II Type - I,2015,500
Madurai,Madurai South Joint I,VILLAPURAM STREET,MELA PUDU STREET,Residential Class II Type - I,2016,500
Madurai,Madurai South Joint I,VILLAPURAM STREET,MELA PUDU STREET,Residential Class II Type - I,2017,500
Madurai,Madurai South Joint I,VILLAPURAM STREET,MELA PUDU STREET,Residential Class II Type - I,2017,335
Madurai,Madurai South Joint I,VILLAPURAM STREET,MELA PUDU STREET,Residential Class II Type - I,2018,335
Madurai,Madurai South Joint I,VILLAPURAM STREET,MELA PUDU STREET,Residential Class II Type - I,2019,335
Madurai,Madurai South Joint I,VILLAPURAM STREET,MELA PUDU STREET,Residential Class II Type - I,2020,335
Madurai,Madurai South Joint I,VILLAPURAM STREET,MELA PUDU STREET,Residential Class II Type - I,2021,335
Madurai,Madurai South Joint I,VILLAPURAM STREET,MELA PUDU STREET,Residential Class II Type - I,2022,335
Madurai,Madurai South Joint I,VILLAPURAM STREET,MELA PUDU STREET,Residential Class II Type - I,2023,335
Madurai,Madurai South Joint I,VILLAPURAM STREET,MELA PUDU STREET,Residential Class II Type - I,2023,700
Madurai,Madurai South Joint I,VILLAPURAM STREET,MELA PUDU STREET,Residential Class II Type - I,2024,700
Madurai,Madurai South Joint I,VILLAPURAM STREET,MUTHUSAMY PILLAI STREET,Residential Class II Type - II,2012,400
Madurai,Madurai South Joint I,VILLAPURAM STREET,MUTHUSAMY PILLAI STREET,Residential Class II Type - II,2013,400
Madurai,Madurai South Joint I,VILLAPURAM STREET,MUTHUSAMY PILLAI STREET,Residential Class II Type - II,2014,400
Madurai,Madurai South Joint I,VILLAPURAM STREET,MUTHUSAMY PILLAI STREET,Residential Class II Type - II,2015,400
Madurai,Madurai South Joint I,VILLAPURAM STREET,MUTHUSAMY PILLAI STREET,Residential Class II Type - II,2016,400
Madurai,Madurai South Joint I,VILLAPURAM STREET,MUTHUSAMY PILLAI STREET,Residential Class II Type - II,2017,400
Madurai,Madurai South Joint I,VILLAPURAM STREET,MUTHUSAMY PILLAI STREET,Residential Class II Type - II,2017,268
Madurai,Madurai South Joint I,VILLAPURAM STREET,MUTHUSAMY PILLAI STREET,Residential Class II Type - II,2018,268
Madurai,Madurai South Joint I,VILLAPURAM STREET,MUTHUSAMY PILLAI STREET,Residential Class II Type - II,2019,268
Madurai,Madurai South Joint I,VILLAPURAM STREET,MUTHUSAMY PILLAI STREET,Residential Class II Type - II,2020,268
Madurai,Madurai South Joint I,VILLAPURAM STREET,MUTHUSAMY PILLAI STREET,Residential Class II Type - II,2021,268
Madurai,Madurai South Joint I,VILLAPURAM STREET,MUTHUSAMY PILLAI STREET,Residential Class II Type - II,2022,268
Madurai,Madurai South Joint I,VILLAPURAM STREET,MUTHUSAMY PILLAI STREET,Residential Class II Type - II,2023,268
Madurai,Madurai South Joint I,VILLAPURAM STREET,MUTHUSAMY PILLAI STREET,Residential Class II Type - II,2023,700
Madurai,Madurai South Joint I,VILLAPURAM STREET,MUTHUSAMY PILLAI STREET,Residential Class II Type - II,2024,700
Madurai,Madurai South Joint I,VILLAPURAM STREET,NAMASIVAYA NAGAR,Residential Class II Type - I,2012,500
Madurai,Madurai South Joint I,VILLAPURAM STREET,NAMASIVAYA NAGAR,Residential Class II Type - I,2013,500
Madurai,Madurai South Joint I,VILLAPURAM STREET,NAMASIVAYA NAGAR,Residential Class II Type - I,2014,500
Madurai,Madurai South Joint I,VILLAPURAM STREET,NAMASIVAYA NAGAR,Residential Class II Type - I,2015,500
Madurai,Madurai South Joint I,VILLAPURAM STREET,NAMASIVAYA NAGAR,Residential Class II Type - I,2016,500
Madurai,Madurai South Joint I,VILLAPURAM STREET,NAMASIVAYA NAGAR,Residential Class II Type - I,2017,500
Madurai,Madurai South Joint I,VILLAPURAM STREET,NAMASIVAYA NAGAR,Residential Class II Type - I,2017,335
Madurai,Madurai South Joint I,VILLAPURAM STREET,NAMASIVAYA NAGAR,Residential Class II Type - I,2018,335
Madurai,Madurai South Joint I,VILLAPURAM STREET,NAMASIVAYA NAGAR,Residential Class II Type - I,2019,335
Madurai,Madurai South Joint I,VILLAPURAM STREET,NAMASIVAYA NAGAR,Residential Class II Type - I,2020,335
Madurai,Madurai South Joint I,VILLAPURAM STREET,NAMASIVAYA NAGAR,Residential Class II Type - I,2021,335
Madurai,Madurai South Joint I,VILLAPURAM STREET,NAMASIVAYA NAGAR,Residential Class II Type - I,2022,335
Madurai,Madurai South Joint I,VILLAPURAM STREET,NAMASIVAYA NAGAR,Residential Class II Type - I,2023,335
Madurai,Madurai South Joint I,VILLAPURAM STREET,NAMASIVAYA NAGAR,Residential Class II Type - I,2023,700
Madurai,Madurai South Joint I,VILLAPURAM STREET,NAMASIVAYA NAGAR,Residential Class II Type - I,2024,700
Madurai,Madurai South Joint I,VILLAPURAM STREET,NORTH STREET,Residential Class II Type - II,2012,400
Madurai,Madurai South Joint I,VILLAPURAM STREET,NORTH STREET,Residential Class II Type - II,2013,400
Madurai,Madurai South Joint I,VILLAPURAM STREET,NORTH STREET,Residential Class II Type - II,2014,400
Madurai,Madurai South Joint I,VILLAPURAM STREET,NORTH STREET,Residential Class II Type - II,2015,400
Madurai,Madurai South Joint I,VILLAPURAM STREET,NORTH STREET,Residential Class II Type - II,2016,400
Madurai,Madurai South Joint I,VILLAPURAM STREET,NORTH STREET,Residential Class II Type - II,2017,400
Madurai,Madurai South Joint I,VILLAPURAM STREET,NORTH STREET,Residential Class II Type - II,2017,268
Madurai,Madurai South Joint I,VILLAPURAM STREET,NORTH STREET,Residential Class II Type - II,2018,268
Madurai,Madurai South Joint I,VILLAPURAM STREET,NORTH STREET,Residential Class II Type - II,2019,268
Madurai,Madurai South Joint I,VILLAPURAM STREET,NORTH STREET,Residential Class II Type - II,2020,268
Madurai,Madurai South Joint I,VILLAPURAM STREET,NORTH STREET,Residential Class II Type - II,2021,268
Madurai,Madurai South Joint I,VILLAPURAM STREET,NORTH STREET,Residential Class II Type - II,2022,268
Madurai,Madurai South Joint I,VILLAPURAM STREET,NORTH STREET,Residential Class II Type - II,2023,268
Madurai,Madurai South Joint I,VILLAPURAM STREET,NORTH STREET,Residential Class II Type - II,2023,700
Madurai,Madurai South Joint I,VILLAPURAM STREET,NORTH STREET,Residential Class II Type - II,2024,700
Madurai,Madurai South Joint I,VILLAPURAM STREET,RAJAN COMPOUND,Residential Class II Type - I,2012,500
Madurai,Madurai South Joint I,VILLAPURAM STREET,RAJAN COMPOUND,Residential Class II Type - I,2013,500
Madurai,Madurai South Joint I,VILLAPURAM STREET,RAJAN COMPOUND,Residential Class II Type - I,2014,500
Madurai,Madurai South Joint I,VILLAPURAM STREET,RAJAN COMPOUND,Residential Class II Type - I,2015,500
Madurai,Madurai South Joint I,VILLAPURAM STREET,RAJAN COMPOUND,Residential Class II Type - I,2016,500
Madurai,Madurai South Joint I,VILLAPURAM STREET,RAJAN COMPOUND,Residential Class II Type - I,2017,500
Madurai,Madurai South Joint I,VILLAPURAM STREET,RAJAN COMPOUND,Residential Class II Type - I,2017,335
Madurai,Madurai South Joint I,VILLAPURAM STREET,RAJAN COMPOUND,Residential Class II Type - I,2018,335
Madurai,Madurai South Joint I,VILLAPURAM STREET,RAJAN COMPOUND,Residential Class II Type - I,2019,335
Madurai,Madurai South Joint I,VILLAPURAM STREET,RAJAN COMPOUND,Residential Class II Type - I,2020,335
Madurai,Madurai South Joint I,VILLAPURAM STREET,RAJAN COMPOUND,Residential Class II Type - I,2021,335
Madurai,Madurai South Joint I,VILLAPURAM STREET,RAJAN COMPOUND,Residential Class II Type - I,2022,335
Madurai,Madurai South Joint I,VILLAPURAM STREET,RAJAN COMPOUND,Residential Class II Type - I,2023,335
Madurai,Madurai South Joint I,VILLAPURAM STREET,RAJAN COMPOUND,Residential Class II Type - I,2023,700
Madurai,Madurai South Joint I,VILLAPURAM STREET,RAJAN COMPOUND,Residential Class II Type - I,2024,700
Madurai,Madurai South Joint I,VILLAPURAM STREET,TAMIL NADU HOUSING BOARD,Residential Class I Type - I,2012,600
Madurai,Madurai South Joint I,VILLAPURAM STREET,TAMIL NADU HOUSING BOARD,Residential Class I Type - I,2013,600
Madurai,Madurai South Joint I,VILLAPURAM STREET,TAMIL NADU HOUSING BOARD,Residential Class I Type - I,2014,600
Madurai,Madurai South Joint I,VILLAPURAM STREET,TAMIL NADU HOUSING BOARD,Residential Class I Type - I,2015,600
Madurai,Madurai South Joint I,VILLAPURAM STREET,TAMIL NADU HOUSING BOARD,Residential Class I Type - I,2016,600
Madurai,Madurai South Joint I,VILLAPURAM STREET,TAMIL NADU HOUSING BOARD,Residential Class I Type - I,2017,600
Madurai,Madurai South Joint I,VILLAPURAM STREET,TAMIL NADU HOUSING BOARD,Residential Class I Type - I,2017,1000
Madurai,Madurai South Joint I,VILLAPURAM STREET,TAMIL NADU HOUSING BOARD,Residential Class I Type - I,2018,1000
Madurai,Madurai South Joint I,VILLAPURAM STREET,TAMIL NADU HOUSING BOARD,Residential Class I Type - I,2019,1000
Madurai,Madurai South Joint I,VILLAPURAM STREET,TAMIL NADU HOUSING BOARD,Residential Class I Type - I,2020,1000
Madurai,Madurai South Joint I,VILLAPURAM STREET,TAMIL NADU HOUSING BOARD,Residential Class I Type - I,2021,1000
Madurai,Madurai South Joint I,VILLAPURAM STREET,TAMIL NADU HOUSING BOARD,Residential Class I Type - I,2022,1000
Madurai,Madurai South Joint I,VILLAPURAM STREET,TAMIL NADU HOUSING BOARD,Residential Class I Type - I,2023,1000
Madurai,Madurai South Joint I,VILLAPURAM STREET,TAMIL NADU HOUSING BOARD,Residential Class I Type - I,2023,1100
Madurai,Madurai South Joint I,VILLAPURAM STREET,TAMIL NADU HOUSING BOARD,Residential Class I Type - I,2024,1100
Madurai,Madurai South Joint I,VILLAPURAM STREET,VELU PILLAI STREET,Residential Class II Type - II,2012,400
Madurai,Madurai South Joint I,VILLAPURAM STREET,VELU PILLAI STREET,Residential Class II Type - II,2013,400
Madurai,Madurai South Joint I,VILLAPURAM STREET,VELU PILLAI STREET,Residential Class II Type - II,2014,400
Madurai,Madurai South Joint I,VILLAPURAM STREET,VELU PILLAI STREET,Residential Class II Type - II,2015,400
Madurai,Madurai South Joint I,VILLAPURAM STREET,VELU PILLAI STREET,Residential Class II Type - II,2016,400
Madurai,Madurai South Joint I,VILLAPURAM STREET,VELU PILLAI STREET,Residential Class II Type - II,2017,400
Madurai,Madurai South Joint I,VILLAPURAM STREET,VELU PILLAI STREET,Residential Class II Type - II,2017,268
Madurai,Madurai South Joint I,VILLAPURAM STREET,VELU PILLAI STREET,Residential Class II Type - II,2018,268
Madurai,Madurai South Joint I,VILLAPURAM STREET,VELU PILLAI STREET,Residential Class II Type - II,2019,268
Madurai,Madurai South Joint I,VILLAPURAM STREET,VELU PILLAI STREET,Residential Class II Type - II,2020,268
Madurai,Madurai South Joint I,VILLAPURAM STREET,VELU PILLAI STREET,Residential Class II Type - II,2021,268
Madurai,Madurai South Joint I,VILLAPURAM STREET,VELU PILLAI STREET,Residential Class II Type - II,2022,268
Madurai,Madurai South Joint I,VILLAPURAM STREET,VELU PILLAI STREET,Residential Class II Type - II,2023,268
Madurai,Madurai South Joint I,VILLAPURAM STREET,VELU PILLAI STREET,Residential Class II Type - II,2023,700
Madurai,Madurai South Joint I,VILLAPURAM STREET,VELU PILLAI STREET,Residential Class II Type - II,2024,700
Madurai,NAGAMALAI PUTHUKOTTAI,KOCHADAI STREET,JAI NAGAR,Residential Grade - II Category - III,2012,400
Madurai,NAGAMALAI PUTHUKOTTAI,KOCHADAI STREET,JAI NAGAR,Residential Grade - II Category - III,2013,400
Madurai,NAGAMALAI PUTHUKOTTAI,KOCHADAI STREET,JAI NAGAR,Residential Grade - II Category - III,2014,400
Madurai,NAGAMALAI PUTHUKOTTAI,KOCHADAI STREET,JAI NAGAR,Residential Grade - II Category - III,2015,400
Madurai,NAGAMALAI PUTHUKOTTAI,KOCHADAI STREET,JAI NAGAR,Residential Grade - II Category - III,2016,400
Madurai,NAGAMALAI PUTHUKOTTAI,KOCHADAI STREET,JAI NAGAR,Residential Grade - II Category - III,2017,400
Madurai,NAGAMALAI PUTHUKOTTAI,KOCHADAI STREET,JAI NAGAR,Residential Grade - II Category - III,2017,268
Madurai,NAGAMALAI PUTHUKOTTAI,KOCHADAI STREET,JAI NAGAR,Residential Grade - II Category - III,2018,268
Madurai,NAGAMALAI PUTHUKOTTAI,KOCHADAI STREET,JAI NAGAR,Residential Grade - II Category - III,2019,268
Madurai,NAGAMALAI PUTHUKOTTAI,KOCHADAI STREET,JAI NAGAR,Residential Grade - II Category - III,2020,268
Madurai,NAGAMALAI PUTHUKOTTAI,KOCHADAI STREET,JAI NAGAR,Residential Grade - II Category - III,2021,268
Madurai,NAGAMALAI PUTHUKOTTAI,KOCHADAI STREET,JAI NAGAR,Residential Grade - II Category - III,2022,268
Madurai,NAGAMALAI PUTHUKOTTAI,KOCHADAI STREET,JAI NAGAR,Residential Grade - II Category - III,2023,268
Madurai,NAGAMALAI PUTHUKOTTAI,KOCHADAI STREET,JAI NAGAR,Residential Grade - II Category - III,2023,700
Madurai,NAGAMALAI PUTHUKOTTAI,KOCHADAI STREET,JAI NAGAR,Residential Grade - II Category - III,2024,700
Madurai,NAGAMALAI PUTHUKOTTAI,KOCHADAI STREET,KAMARAJAR STREET,Residential Grade - II Category - III,2012,300
Madurai,NAGAMALAI PUTHUKOTTAI,KOCHADAI STREET,KAMARAJAR STREET,Residential Grade - II Category - III,2013,300
Madurai,NAGAMALAI PUTHUKOTTAI,KOCHADAI STREET,KAMARAJAR STREET,Residential Grade - II Category - III,2014,300
Madurai,NAGAMALAI PUTHUKOTTAI,KOCHADAI STREET,KAMARAJAR STREET,Residential Grade - II Category - III,2015,300
Madurai,NAGAMALAI PUTHUKOTTAI,KOCHADAI STREET,KAMARAJAR STREET,Residential Grade - II Category - III,2016,300
Madurai,NAGAMALAI PUTHUKOTTAI,KOCHADAI STREET,KAMARAJAR STREET,Residential Grade - II Category - III,2017,300
Madurai,NAGAMALAI PUTHUKOTTAI,KOCHADAI STREET,KAMARAJAR STREET,Residential Grade - II Category - III,2017,201
Madurai,NAGAMALAI PUTHUKOTTAI,KOCHADAI STREET,KAMARAJAR STREET,Residential Grade - II Category - III,2018,201
Madurai,NAGAMALAI PUTHUKOTTAI,KOCHADAI STREET,KAMARAJAR STREET,Residential Grade - II Category - III,2019,201
Madurai,NAGAMALAI PUTHUKOTTAI,KOCHADAI STREET,KAMARAJAR STREET,Residential Grade - II Category - III,2020,201
Madurai,NAGAMALAI PUTHUKOTTAI,KOCHADAI STREET,KAMARAJAR STREET,Residential Grade - II Category - III,2021,201
Madurai,NAGAMALAI PUTHUKOTTAI,KOCHADAI STREET,KAMARAJAR STREET,Residential Grade - II Category - III,2022,201
Madurai,NAGAMALAI PUTHUKOTTAI,KOCHADAI STREET,KAMARAJAR STREET,Residential Grade - II Category - III,2023,201
Madurai,NAGAMALAI PUTHUKOTTAI,KOCHADAI STREET,KAMARAJAR STREET,Residential Grade - II Category - III,2023,700
Madurai,NAGAMALAI PUTHUKOTTAI,KOCHADAI STREET,KAMARAJAR STREET,Residential Grade - II Category - III,2024,700
Madurai,NAGAMALAI PUTHUKOTTAI,KOCHADAI STREET,KRISHNA NAGAR,Residential Grade II - I,2012,500
Madurai,NAGAMALAI PUTHUKOTTAI,KOCHADAI STREET,KRISHNA NAGAR,Residential Grade II - I,2013,500
Madurai,NAGAMALAI PUTHUKOTTAI,KOCHADAI STREET,KRISHNA NAGAR,Residential Grade II - I,2014,500
Madurai,NAGAMALAI PUTHUKOTTAI,KOCHADAI STREET,KRISHNA NAGAR,Residential Grade II - I,2015,500
Madurai,NAGAMALAI PUTHUKOTTAI,KOCHADAI STREET,KRISHNA NAGAR,Residential Grade II - I,2016,500
Madurai,NAGAMALAI PUTHUKOTTAI,KOCHADAI STREET,KRISHNA NAGAR,Residential Grade II - I,2017,500
Madurai,NAGAMALAI PUTHUKOTTAI,KOCHADAI STREET,KRISHNA NAGAR,Residential Grade II - I,2017,335
Madurai,NAGAMALAI PUTHUKOTTAI,KOCHADAI STREET,KRISHNA NAGAR,Residential Grade II - I,2018,335
Madurai,NAGAMALAI PUTHUKOTTAI,KOCHADAI STREET,KRISHNA NAGAR,Residential Grade II - I,2019,335
Madurai,NAGAMALAI PUTHUKOTTAI,KOCHADAI STREET,KRISHNA NAGAR,Residential Grade II - I,2020,335
Madurai,NAGAMALAI PUTHUKOTTAI,KOCHADAI STREET,KRISHNA NAGAR,Residential Grade II - I,2021,335
Madurai,NAGAMALAI PUTHUKOTTAI,KOCHADAI STREET,KRISHNA NAGAR,Residential Grade II - I,2022,335
Madurai,NAGAMALAI PUTHUKOTTAI,KOCHADAI STREET,KRISHNA NAGAR,Residential Grade II - I,2023,335
Madurai,NAGAMALAI PUTHUKOTTAI,KOCHADAI STREET,KRISHNA NAGAR,Residential Grade II - I,2023,700
Madurai,NAGAMALAI PUTHUKOTTAI,KOCHADAI STREET,KRISHNA NAGAR,Residential Grade II - I,2024,700
Madurai,NAGAMALAI PUTHUKOTTAI,KOCHADAI STREET,MANICKKAM NAGAR,Residential Grade II - I,2012,500
Madurai,NAGAMALAI PUTHUKOTTAI,KOCHADAI STREET,MANICKKAM NAGAR,Residential Grade II - I,2013,500
Madurai,NAGAMALAI PUTHUKOTTAI,KOCHADAI STREET,MANICKKAM NAGAR,Residential Grade II - I,2014,500
Madurai,NAGAMALAI PUTHUKOTTAI,KOCHADAI STREET,MANICKKAM NAGAR,Residential Grade II - I,2015,500
Madurai,NAGAMALAI PUTHUKOTTAI,KOCHADAI STREET,MANICKKAM NAGAR,Residential Grade II - I,2016,500
Madurai,NAGAMALAI PUTHUKOTTAI,KOCHADAI STREET,MANICKKAM NAGAR,Residential Grade II - I,2017,500
Madurai,NAGAMALAI PUTHUKOTTAI,KOCHADAI STREET,MANICKKAM NAGAR,Residential Grade II - I,2017,335
Madurai,NAGAMALAI PUTHUKOTTAI,KOCHADAI STREET,MANICKKAM NAGAR,Residential Grade II - I,2018,335
Madurai,NAGAMALAI PUTHUKOTTAI,KOCHADAI STREET,MANICKKAM NAGAR,Residential Grade II - I,2019,335
Madurai,NAGAMALAI PUTHUKOTTAI,KOCHADAI STREET,MANICKKAM NAGAR,Residential Grade II - I,2020,335
Madurai,NAGAMALAI PUTHUKOTTAI,KOCHADAI STREET,MANICKKAM NAGAR,Residential Grade II - I,2021,335
Madurai,NAGAMALAI PUTHUKOTTAI,KOCHADAI STREET,MANICKKAM NAGAR,Residential Grade II - I,2022,335
Madurai,NAGAMALAI PUTHUKOTTAI,KOCHADAI STREET,MANICKKAM NAGAR,Residential Grade II - I,2023,335
Madurai,NAGAMALAI PUTHUKOTTAI,KOCHADAI STREET,MANICKKAM NAGAR,Residential Grade II - I,2023,700
Madurai,NAGAMALAI PUTHUKOTTAI,KOCHADAI STREET,MANICKKAM NAGAR,Residential Grade II - I,2024,700
Madurai,NAGAMALAI PUTHUKOTTAI,KOCHADAI STREET,MUTHALLAMMAN KOIL STREET,Residential Grade - II Category - III,2012,300
Madurai,NAGAMALAI PUTHUKOTTAI,KOCHADAI STREET,MUTHALLAMMAN KOIL STREET,Residential Grade - II Category - III,2013,300
Madurai,NAGAMALAI PUTHUKOTTAI,KOCHADAI STREET,MUTHALLAMMAN KOIL STREET,Residential Grade - II Category - III,2014,300
Madurai,NAGAMALAI PUTHUKOTTAI,KOCHADAI STREET,MUTHALLAMMAN KOIL STREET,Residential Grade - II Category - III,2015,300
Madurai,NAGAMALAI PUTHUKOTTAI,KOCHADAI STREET,MUTHALLAMMAN KOIL STREET,Residential Grade - II Category - III,2016,300
Madurai,NAGAMALAI PUTHUKOTTAI,KOCHADAI STREET,MUTHALLAMMAN KOIL STREET,Residential Grade - II Category - III,2017,300
Madurai,NAGAMALAI PUTHUKOTTAI,KOCHADAI STREET,MUTHALLAMMAN KOIL STREET,Residential Grade - II Category - III,2017,268
Madurai,NAGAMALAI PUTHUKOTTAI,KOCHADAI STREET,MUTHALLAMMAN KOIL STREET,Residential Grade - II Category - III,2018,268
Madurai,NAGAMALAI PUTHUKOTTAI,KOCHADAI STREET,MUTHALLAMMAN KOIL STREET,Residential Grade - II Category - III,2019,268
Madurai,NAGAMALAI PUTHUKOTTAI,KOCHADAI STREET,MUTHALLAMMAN KOIL STREET,Residential Grade - II Category - III,2020,268
Madurai,NAGAMALAI PUTHUKOTTAI,KOCHADAI STREET,MUTHALLAMMAN KOIL STREET,Residential Grade - II Category - III,2021,268
Madurai,NAGAMALAI PUTHUKOTTAI,KOCHADAI STREET,MUTHALLAMMAN KOIL STREET,Residential Grade - II Category - III,2022,268
Madurai,NAGAMALAI PUTHUKOTTAI,KOCHADAI STREET,MUTHALLAMMAN KOIL STREET,Residential Grade - II Category - III,2023,268
Madurai,NAGAMALAI PUTHUKOTTAI,KOCHADAI STREET,MUTHALLAMMAN KOIL STREET,Residential Grade - II Category - III,2023,700
Madurai,NAGAMALAI PUTHUKOTTAI,KOCHADAI STREET,MUTHALLAMMAN KOIL STREET,Residential Grade - II Category - III,2024,700
Madurai,NAGAMALAI PUTHUKOTTAI,KOCHADAI STREET,SHANTHI SADAN COLONY,Residential Special Category - II,2012,700
